CurrencyRateID,CurrencyRateDate,FromCurrencyCode,ToCurrencyCode,AverageRate
3813,2012-04-08,USD,AUD,1.8382
3814,2012-04-08,USD,BRL,1.845
3815,2012-04-08,USD,CAD,1.4887
3816,2012-04-08,USD,CNY,8.2795
3817,2012-04-08,USD,EUR,1.1386
3818,2012-04-08,USD,GBP,0.6861
3819,2012-04-08,USD,JPY,108.047
3820,2012-04-08,USD,MXN,9.4209
3821,2012-04-08,USD,SAR,3.7509
3822,2012-04-08,USD,VEB,690.75
3823,2012-04-09,USD,ARS,0.9993
3824,2012-04-09,USD,AUD,1.8382
3825,2012-04-09,USD,BRL,1.844
3826,2012-04-09,USD,CAD,1.4887
3827,2012-04-09,USD,CNY,8.2795
3828,2012-04-09,USD,EUR,1.1415
3829,2012-04-09,USD,GBP,0.6881
3830,2012-04-09,USD,JPY,108.01
3831,2012-04-09,USD,MXN,9.4209
3832,2012-04-09,USD,SAR,3.7507
3833,2012-04-09,USD,VEB,690.75
3834,2012-04-10,USD,ARS,0.9993
3835,2012-04-10,USD,AUD,1.8246
3836,2012-04-10,USD,BRL,1.844
3837,2012-04-10,USD,CAD,1.4893
3838,2012-04-10,USD,CNY,8.2795
3839,2012-04-10,USD,EUR,1.1415
3840,2012-04-10,USD,GBP,0.6881
3841,2012-04-10,USD,JPY,108.055
3842,2012-04-10,USD,MXN,9.4209
3843,2012-04-10,USD,SAR,3.7507
3844,2012-04-10,USD,VEB,690.75
3845,2012-04-11,USD,ARS,0.9998
3846,2012-04-11,USD,AUD,1.8207
3847,2012-04-11,USD,BRL,1.847
3848,2012-04-11,USD,CAD,1.4874
3849,2012-04-11,USD,CNY,8.28
3850,2012-04-11,USD,EUR,1.1444
3851,2012-04-11,USD,GBP,0.6887
3852,2012-04-11,USD,JPY,107.772
3853,2012-04-11,USD,MXN,9.4337
3854,2012-04-11,USD,SAR,3.7507
3855,2012-04-11,USD,VEB,690.0
3856,2012-04-12,USD,ARS,0.9998
3857,2012-04-12,USD,AUD,1.822
3858,2012-04-12,USD,BRL,1.851
3859,2012-04-12,USD,CAD,1.4878
3860,2012-04-12,USD,CNY,8.2798
3861,2012-04-12,USD,EUR,1.1332
3862,2012-04-12,USD,GBP,0.6834
3863,2012-04-12,USD,JPY,107.651
3864,2012-04-12,USD,MXN,9.4175
3865,2012-04-12,USD,SAR,3.7507
3866,2012-04-12,USD,VEB,690.2599
3867,2012-04-13,USD,ARS,0.9998
3868,2012-04-13,USD,AUD,1.8142
3869,2012-04-13,USD,BRL,1.849
3870,2012-04-13,USD,CAD,1.4967
3871,2012-04-13,USD,CNY,8.2803
3872,2012-04-13,USD,EUR,1.1325
3873,2012-04-13,USD,GBP,0.6831
3874,2012-04-13,USD,JPY,107.42
3875,2012-04-13,USD,MXN,9.425
3876,2012-04-13,USD,SAR,3.7509
3877,2012-04-13,USD,VEB,690.75
3878,2012-04-14,USD,ARS,1.0
3879,2012-04-14,USD,AUD,1.8348
3880,2012-04-14,USD,BRL,1.844
3881,2012-04-14,USD,CAD,1.5008
3882,2012-04-14,USD,CNY,8.2806
3883,2012-04-14,USD,EUR,1.1375
3884,2012-04-14,USD,GBP,0.6835
3885,2012-04-14,USD,JPY,107.62
3886,2012-04-14,USD,MXN,9.4515
3887,2012-04-14,USD,SAR,3.7509
3888,2012-04-14,USD,VEB,690.69
3889,2012-04-15,USD,ARS,1.0
3890,2012-04-15,USD,AUD,1.8348
3891,2012-04-15,USD,BRL,1.844
3892,2012-04-15,USD,CAD,1.5008
3893,2012-04-15,USD,CNY,8.2806
3894,2012-04-15,USD,EUR,1.1375
3895,2012-04-15,USD,GBP,0.6835
3896,2012-04-15,USD,JPY,107.62
3897,2012-04-15,USD,MXN,9.4515
3898,2012-04-15,USD,SAR,3.7509
3899,2012-04-15,USD,VEB,690.69
3900,2012-04-16,USD,ARS,1.0
3901,2012-04-16,USD,AUD,1.8348
3902,2012-04-16,USD,BRL,1.844
3903,2012-04-16,USD,CAD,1.5008
3904,2012-04-16,USD,CNY,8.2797
3905,2012-04-16,USD,EUR,1.1375
3906,2012-04-16,USD,GBP,0.6835
3907,2012-04-16,USD,JPY,107.62
3908,2012-04-16,USD,MXN,9.4515
3909,2012-04-16,USD,SAR,3.7509
3910,2012-04-16,USD,VEB,690.69
3911,2012-04-17,USD,ARS,1.0
3912,2012-04-17,USD,AUD,1.8381
3913,2012-04-17,USD,BRL,1.844
3914,2012-04-17,USD,CAD,1.5059
3915,2012-04-17,USD,CNY,8.2797
3916,2012-04-17,USD,EUR,1.1326
3917,2012-04-17,USD,GBP,0.6784
3918,2012-04-17,USD,JPY,108.27
3919,2012-04-17,USD,MXN,9.4515
3920,2012-04-17,USD,SAR,3.7509
3921,2012-04-17,USD,VEB,690.69
3922,2012-04-18,USD,ARS,0.9998
3923,2012-04-18,USD,AUD,1.8298
3924,2012-04-18,USD,BRL,1.853
3925,2012-04-18,USD,CAD,1.5105
3926,2012-04-18,USD,CNY,8.2797
3927,2012-04-18,USD,EUR,1.1382
3928,2012-04-18,USD,GBP,0.6814
3929,2012-04-18,USD,JPY,108.883
3930,2012-04-18,USD,MXN,9.425
3931,2012-04-18,USD,SAR,3.7509
3932,2012-04-18,USD,VEB,691.5
3933,2012-04-19,USD,ARS,0.9998
3934,2012-04-19,USD,AUD,1.8334
3935,2012-04-19,USD,BRL,1.853
3936,2012-04-19,USD,CAD,1.5098
3937,2012-04-19,USD,CNY,8.2797
3938,2012-04-19,USD,EUR,1.1386
3939,2012-04-19,USD,GBP,0.6818
3940,2012-04-19,USD,JPY,108.74
3941,2012-04-19,USD,MXN,9.425
3942,2012-04-19,USD,SAR,3.7509
3943,2012-04-19,USD,VEB,691.5
3944,2012-04-20,USD,ARS,0.9998
3945,2012-04-20,USD,AUD,1.8591
3946,2012-04-20,USD,BRL,1.8522
3947,2012-04-20,USD,CAD,1.4946
3948,2012-04-20,USD,CNY,8.2797
3949,2012-04-20,USD,EUR,1.1438
3950,2012-04-20,USD,GBP,0.6855
3951,2012-04-20,USD,JPY,109.4
3952,2012-04-20,USD,MXN,9.4541
3953,2012-04-20,USD,SAR,3.7509
3954,2012-04-20,USD,VEB,691.5099
3955,2012-04-21,USD,ARS,0.9998
3956,2012-04-21,USD,AUD,1.8723
3957,2012-04-21,USD,BRL,1.8522
3958,2012-04-21,USD,CAD,1.497
3959,2012-04-21,USD,CNY,8.2797
3960,2012-04-21,USD,EUR,1.1463
3961,2012-04-21,USD,GBP,0.6898
3962,2012-04-21,USD,JPY,108.97
3963,2012-04-21,USD,MXN,9.4541
3964,2012-04-21,USD,SAR,3.7509
3965,2012-04-21,USD,VEB,691.5099
3966,2012-04-22,USD,ARS,0.9991
3967,2012-04-22,USD,AUD,1.8751
3968,2012-04-22,USD,BRL,1.856
3969,2012-04-22,USD,CAD,1.5023
3970,2012-04-22,USD,CNY,8.2797
3971,2012-04-22,USD,EUR,1.1516
3972,2012-04-22,USD,GBP,0.6901
3973,2012-04-22,USD,JPY,108.84
3974,2012-04-22,USD,MXN,9.471
3975,2012-04-22,USD,SAR,3.7507
3976,2012-04-22,USD,VEB,691.75
3977,2012-04-23,USD,ARS,0.9991
3978,2012-04-23,USD,AUD,1.8727
3979,2012-04-23,USD,BRL,1.856
3980,2012-04-23,USD,CAD,1.5035
3981,2012-04-23,USD,CNY,8.2797
3982,2012-04-23,USD,EUR,1.151
3983,2012-04-23,USD,GBP,0.6919
3984,2012-04-23,USD,JPY,108.88
3985,2012-04-23,USD,MXN,9.471
3986,2012-04-23,USD,SAR,3.7509
3987,2012-04-23,USD,VEB,691.75
3988,2012-04-24,USD,ARS,0.9991
3989,2012-04-24,USD,AUD,1.873
3990,2012-04-24,USD,BRL,1.856
3991,2012-04-24,USD,CAD,1.5035
3992,2012-04-24,USD,CNY,8.2804
3993,2012-04-24,USD,EUR,1.151
3994,2012-04-24,USD,GBP,0.6919
3995,2012-04-24,USD,JPY,108.95
3996,2012-04-24,USD,MXN,9.471
3997,2012-04-24,USD,SAR,3.7509
3998,2012-04-24,USD,VEB,691.75
3999,2012-04-25,USD,ARS,0.9998
4000,2012-04-25,USD,AUD,1.8675
4001,2012-04-25,USD,BRL,1.854
4002,2012-04-25,USD,CAD,1.5037
4003,2012-04-25,USD,CNY,8.2797
4004,2012-04-25,USD,EUR,1.1517
4005,2012-04-25,USD,GBP,0.6902
4006,2012-04-25,USD,JPY,108.877
4007,2012-04-25,USD,MXN,9.4726
4008,2012-04-25,USD,SAR,3.7509
4009,2012-04-25,USD,VEB,691.7599
4010,2012-04-26,USD,ARS,0.9998
4011,2012-04-26,USD,AUD,1.8744
4012,2012-04-26,USD,BRL,1.86
4013,2012-04-26,USD,CAD,1.5004
4014,2012-04-26,USD,CNY,8.2797
4015,2012-04-26,USD,EUR,1.1477
4016,2012-04-26,USD,GBP,0.6871
4017,2012-04-26,USD,JPY,107.857
4018,2012-04-26,USD,MXN,9.4696
4019,2012-04-26,USD,SAR,3.7509
4020,2012-04-26,USD,VEB,692.5
4021,2012-04-27,USD,ARS,0.9998
4022,2012-04-27,USD,AUD,1.8709
4023,2012-04-27,USD,BRL,1.862
4024,2012-04-27,USD,CAD,1.5059
4025,2012-04-27,USD,CNY,8.2794
4026,2012-04-27,USD,EUR,1.1505
4027,2012-04-27,USD,GBP,0.6835
4028,2012-04-27,USD,JPY,107.634
4029,2012-04-27,USD,MXN,9.4749
4030,2012-04-27,USD,SAR,3.7509
4031,2012-04-27,USD,VEB,692.3
4032,2012-04-28,USD,ARS,0.9998
4033,2012-04-28,USD,AUD,1.8792
4034,2012-04-28,USD,BRL,1.862
4035,2012-04-28,USD,CAD,1.5109
4036,2012-04-28,USD,CNY,8.2794
4037,2012-04-28,USD,EUR,1.16
4038,2012-04-28,USD,GBP,0.6804
4039,2012-04-28,USD,JPY,107.629
4040,2012-04-28,USD,MXN,9.596
4041,2012-04-28,USD,SAR,3.7509
4042,2012-04-28,USD,VEB,692.3
4043,2012-04-29,USD,ARS,0.9991
4044,2012-04-29,USD,AUD,1.8975
4045,2012-04-29,USD,BRL,1.87
4046,2012-04-29,USD,CAD,1.5075
4047,2012-04-29,USD,CNY,8.2791
4048,2012-04-29,USD,EUR,1.1717
4049,2012-04-29,USD,GBP,0.6889
4050,2012-04-29,USD,JPY,107.839
4051,2012-04-29,USD,MXN,9.521
4052,2012-04-29,USD,SAR,3.7507
4053,2012-04-29,USD,VEB,692.8
4054,2012-04-30,USD,ARS,0.9991
4055,2012-04-30,USD,AUD,1.8975
4056,2012-04-30,USD,BRL,1.87
4057,2012-04-30,USD,CAD,1.5074
4058,2012-04-30,USD,CNY,8.2791
4059,2012-04-30,USD,EUR,1.168
4060,2012-04-30,USD,GBP,0.6888
4061,2012-04-30,USD,JPY,107.87
4062,2012-04-30,USD,MXN,9.521
4063,2012-04-30,USD,SAR,3.7507
4064,2012-04-30,USD,VEB,692.8
4065,2012-05-01,USD,ARS,0.9991
4066,2012-05-01,USD,AUD,1.8801
4067,2012-05-01,USD,BRL,1.87
4068,2012-05-01,USD,CAD,1.5078
4069,2012-05-01,USD,CNY,8.2791
4070,2012-05-01,USD,EUR,1.168
4071,2012-05-01,USD,GBP,0.6887
4072,2012-05-01,USD,JPY,107.85
4073,2012-05-01,USD,MXN,9.521
4074,2012-05-01,USD,SAR,3.7509
4075,2012-05-01,USD,VEB,692.8
4076,2012-05-02,USD,ARS,0.9991
4077,2012-05-02,USD,AUD,1.9114
4078,2012-05-02,USD,BRL,1.866
4079,2012-05-02,USD,CAD,1.5187
4080,2012-05-02,USD,CNY,8.2789
4081,2012-05-02,USD,EUR,1.1758
4082,2012-05-02,USD,GBP,0.6908
4083,2012-05-02,USD,JPY,108.147
4084,2012-05-02,USD,MXN,9.5375
4085,2012-05-02,USD,SAR,3.7507
4086,2012-05-02,USD,VEB,692.966
4087,2012-05-03,USD,ARS,0.9998
4088,2012-05-03,USD,AUD,1.921
4089,2012-05-03,USD,BRL,1.8714
4090,2012-05-03,USD,CAD,1.5203
4091,2012-05-03,USD,CNY,8.2791
4092,2012-05-03,USD,EUR,1.1701
4093,2012-05-03,USD,GBP,0.6893
4094,2012-05-03,USD,JPY,108.051
4095,2012-05-03,USD,MXN,9.5627
4096,2012-05-03,USD,SAR,3.7507
4097,2012-05-03,USD,VEB,692.69
4098,2012-05-04,USD,ARS,0.9998
4099,2012-05-04,USD,AUD,1.9192
4100,2012-05-04,USD,BRL,1.875
4101,2012-05-04,USD,CAD,1.5134
4102,2012-05-04,USD,CNY,8.2789
4103,2012-05-04,USD,EUR,1.1912
4104,2012-05-04,USD,GBP,0.6925
4105,2012-05-04,USD,JPY,107.9
4106,2012-05-04,USD,MXN,9.5557
4107,2012-05-04,USD,SAR,3.7513
4108,2012-05-04,USD,VEB,692.5099
4109,2012-05-05,USD,ARS,0.9998
4110,2012-05-05,USD,AUD,1.916
4111,2012-05-05,USD,BRL,1.8779
4112,2012-05-05,USD,CAD,1.5125
4113,2012-05-05,USD,CNY,8.2788
4114,2012-05-05,USD,EUR,1.1863
4115,2012-05-05,USD,GBP,0.6915
4116,2012-05-05,USD,JPY,108.2039
4117,2012-05-05,USD,MXN,9.5389
4118,2012-05-05,USD,SAR,3.7511
4119,2012-05-05,USD,VEB,691.69
4120,2012-05-06,USD,ARS,0.9993
4121,2012-05-06,USD,AUD,1.892
4122,2012-05-06,USD,BRL,1.887
4123,2012-05-06,USD,CAD,1.5132
4124,2012-05-06,USD,CNY,8.2786
4125,2012-05-06,USD,EUR,1.1891
4126,2012-05-06,USD,GBP,0.6896
4127,2012-05-06,USD,JPY,108.92
4128,2012-05-06,USD,MXN,9.5603
4129,2012-05-06,USD,SAR,3.7513
4130,2012-05-06,USD,VEB,692.8
4131,2012-05-07,USD,ARS,0.9993
4132,2012-05-07,USD,AUD,1.892
4133,2012-05-07,USD,BRL,1.887
4134,2012-05-07,USD,CAD,1.5132
4135,2012-05-07,USD,CNY,8.2786
4136,2012-05-07,USD,EUR,1.1876
4137,2012-05-07,USD,GBP,0.6896
4138,2012-05-07,USD,JPY,108.92
4139,2012-05-07,USD,MXN,9.5549
4140,2012-05-07,USD,SAR,3.7513
4141,2012-05-07,USD,VEB,692.8
4142,2012-05-08,USD,ARS,0.9993
4143,2012-05-08,USD,AUD,1.892
4144,2012-05-08,USD,BRL,1.887
4145,2012-05-08,USD,CAD,1.5121
4146,2012-05-08,USD,CNY,8.2786
4147,2012-05-08,USD,EUR,1.1876
4148,2012-05-08,USD,GBP,0.6883
4149,2012-05-08,USD,JPY,108.95
4150,2012-05-08,USD,MXN,9.5549
4151,2012-05-08,USD,SAR,3.7511
4152,2012-05-08,USD,VEB,692.8
4153,2012-05-09,USD,ARS,0.9998
4154,2012-05-09,USD,AUD,1.9032
4155,2012-05-09,USD,BRL,1.895
4156,2012-05-09,USD,CAD,1.5107
4157,2012-05-09,USD,CNY,8.2791
4158,2012-05-09,USD,EUR,1.1972
4159,2012-05-09,USD,GBP,0.6891
4160,2012-05-09,USD,JPY,108.328
4161,2012-05-09,USD,MXN,9.593
4162,2012-05-09,USD,SAR,3.7513
4163,2012-05-09,USD,VEB,693.25
4164,2012-05-10,USD,ARS,0.9998
4165,2012-05-10,USD,AUD,1.9045
4166,2012-05-10,USD,BRL,1.91
4167,2012-05-10,USD,CAD,1.514
4168,2012-05-10,USD,CNY,8.2791
4169,2012-05-10,USD,EUR,1.1951
4170,2012-05-10,USD,GBP,0.6897
4171,2012-05-10,USD,JPY,107.918
4172,2012-05-10,USD,MXN,9.6035
4173,2012-05-10,USD,SAR,3.7511
4174,2012-05-10,USD,VEB,694.25
4175,2012-05-11,USD,ARS,0.9998
4176,2012-05-11,USD,AUD,1.9266
4177,2012-05-11,USD,BRL,1.9299
4178,2012-05-11,USD,CAD,1.5181
4179,2012-05-11,USD,CNY,8.2789
4180,2012-05-11,USD,EUR,1.2078
4181,2012-05-11,USD,GBP,0.6983
4182,2012-05-11,USD,JPY,108.238
4183,2012-05-11,USD,MXN,9.67
4184,2012-05-11,USD,SAR,3.7513
4185,2012-05-11,USD,VEB,693.75
4186,2012-05-12,USD,ARS,0.9998
4187,2012-05-12,USD,AUD,1.9186
4188,2012-05-12,USD,BRL,1.937
4189,2012-05-12,USD,CAD,1.5226
4190,2012-05-12,USD,CNY,8.2792
4191,2012-05-12,USD,EUR,1.206
4192,2012-05-12,USD,GBP,0.6968
4193,2012-05-12,USD,JPY,108.371
4194,2012-05-12,USD,MXN,9.6609
4195,2012-05-12,USD,SAR,3.7509
4196,2012-05-12,USD,VEB,694.5099
4197,2012-05-13,USD,ARS,0.9993
4198,2012-05-13,USD,AUD,1.9112
4199,2012-05-13,USD,BRL,1.9153
4200,2012-05-13,USD,CAD,1.53
4201,2012-05-13,USD,CNY,8.2796
4202,2012-05-13,USD,EUR,1.1906
4203,2012-05-13,USD,GBP,0.6877
4204,2012-05-13,USD,JPY,108.673
4205,2012-05-13,USD,MXN,9.6259
4206,2012-05-13,USD,SAR,3.7513
4207,2012-05-13,USD,VEB,694.2599
4208,2012-05-14,USD,ARS,0.9993
4209,2012-05-14,USD,AUD,1.92
4210,2012-05-14,USD,BRL,1.917
4211,2012-05-14,USD,CAD,1.53
4212,2012-05-14,USD,CNY,8.2796
4213,2012-05-14,USD,EUR,1.1919
4214,2012-05-14,USD,GBP,0.6873
4215,2012-05-14,USD,JPY,108.66
4216,2012-05-14,USD,MXN,9.6259
4217,2012-05-14,USD,SAR,3.7513
4218,2012-05-14,USD,VEB,694.2599
4219,2012-05-15,USD,ARS,0.9993
4220,2012-05-15,USD,AUD,1.9156
4221,2012-05-15,USD,BRL,1.917
4222,2012-05-15,USD,CAD,1.5314
4223,2012-05-15,USD,CNY,8.2796
4224,2012-05-15,USD,EUR,1.1912
4225,2012-05-15,USD,GBP,0.6873
4226,2012-05-15,USD,JPY,108.7
4227,2012-05-15,USD,MXN,9.6259
4228,2012-05-15,USD,SAR,3.7511
4229,2012-05-15,USD,VEB,694.2599
4230,2012-05-16,USD,ARS,0.9998
4231,2012-05-16,USD,AUD,1.9113
4232,2012-05-16,USD,BRL,1.9159
4233,2012-05-16,USD,CAD,1.5315
4234,2012-05-16,USD,CNY,8.2788
4235,2012-05-16,USD,EUR,1.1892
4236,2012-05-16,USD,GBP,0.6893
4237,2012-05-16,USD,JPY,108.996
4238,2012-05-16,USD,MXN,9.6061
4239,2012-05-16,USD,SAR,3.7511
4240,2012-05-16,USD,VEB,693.69
4241,2012-05-17,USD,ARS,0.9998
4242,2012-05-17,USD,AUD,1.9235
4243,2012-05-17,USD,BRL,1.901
4244,2012-05-17,USD,CAD,1.5229
4245,2012-05-17,USD,CNY,8.2782
4246,2012-05-17,USD,EUR,1.1786
4247,2012-05-17,USD,GBP,0.6905
4248,2012-05-17,USD,JPY,109.157
4249,2012-05-17,USD,MXN,9.5729
4250,2012-05-17,USD,SAR,3.7513
4251,2012-05-17,USD,VEB,693.5
4252,2012-05-18,USD,ARS,0.9998
4253,2012-05-18,USD,AUD,1.9079
4254,2012-05-18,USD,BRL,1.9219
4255,2012-05-18,USD,CAD,1.5345
4256,2012-05-18,USD,CNY,8.2781
4257,2012-05-18,USD,EUR,1.1615
4258,2012-05-18,USD,GBP,0.6886
4259,2012-05-18,USD,JPY,108.2279
4260,2012-05-18,USD,MXN,9.6012
4261,2012-05-18,USD,SAR,3.7513
4262,2012-05-18,USD,VEB,694.0
4263,2012-05-19,USD,ARS,0.9998
4264,2012-05-19,USD,AUD,1.9251
4265,2012-05-19,USD,BRL,1.9199
4266,2012-05-19,USD,CAD,1.5321
4267,2012-05-19,USD,CNY,8.2777
4268,2012-05-19,USD,EUR,1.1646
4269,2012-05-19,USD,GBP,0.6915
4270,2012-05-19,USD,JPY,108.17
4271,2012-05-19,USD,MXN,9.5767
4272,2012-05-19,USD,SAR,3.7511
4273,2012-05-19,USD,VEB,694.6
4274,2012-05-20,USD,ARS,0.999
4275,2012-05-20,USD,AUD,1.9018
4276,2012-05-20,USD,BRL,1.943
4277,2012-05-20,USD,CAD,1.5333
4278,2012-05-20,USD,CNY,8.2775
4279,2012-05-20,USD,EUR,1.154
4280,2012-05-20,USD,GBP,0.6903
4281,2012-05-20,USD,JPY,107.03
4282,2012-05-20,USD,MXN,9.653
4283,2012-05-20,USD,SAR,3.7511
4284,2012-05-20,USD,VEB,695.3
4285,2012-05-21,USD,ARS,0.999
4286,2012-05-21,USD,AUD,1.9073
4287,2012-05-21,USD,BRL,1.944
4288,2012-05-21,USD,CAD,1.5331
4289,2012-05-21,USD,CNY,8.2775
4290,2012-05-21,USD,EUR,1.1521
4291,2012-05-21,USD,GBP,0.6898
4292,2012-05-21,USD,JPY,107.15
4293,2012-05-21,USD,MXN,9.653
4294,2012-05-21,USD,SAR,3.7513
4295,2012-05-21,USD,VEB,695.3
4296,2012-05-22,USD,ARS,0.999
4297,2012-05-22,USD,AUD,1.8955
4298,2012-05-22,USD,BRL,1.944
4299,2012-05-22,USD,CAD,1.533
4300,2012-05-22,USD,CNY,8.2775
4301,2012-05-22,USD,EUR,1.1521
4302,2012-05-22,USD,GBP,0.6901
4303,2012-05-22,USD,JPY,107.12
4304,2012-05-22,USD,MXN,9.653
4305,2012-05-22,USD,SAR,3.7515
4306,2012-05-22,USD,VEB,695.3
4307,2012-05-23,USD,ARS,0.999
4308,2012-05-23,USD,AUD,1.9019
4309,2012-05-23,USD,BRL,1.9399
4310,2012-05-23,USD,CAD,1.5306
4311,2012-05-23,USD,CNY,8.2775
4312,2012-05-23,USD,EUR,1.1612
4313,2012-05-23,USD,GBP,0.7004
4314,2012-05-23,USD,JPY,107.459
4315,2012-05-23,USD,MXN,9.6602
4316,2012-05-23,USD,SAR,3.7513
4317,2012-05-23,USD,VEB,694.75
4318,2012-05-24,USD,ARS,0.9997
4319,2012-05-24,USD,AUD,1.8888
4320,2012-05-24,USD,BRL,1.9547
4321,2012-05-24,USD,CAD,1.5342
4322,2012-05-24,USD,CNY,8.2776
4323,2012-05-24,USD,EUR,1.1624
4324,2012-05-24,USD,GBP,0.6975
4325,2012-05-24,USD,JPY,107.042
4326,2012-05-24,USD,MXN,9.612
4327,2012-05-24,USD,SAR,3.7513
4328,2012-05-24,USD,VEB,694.8999
4329,2012-05-25,USD,ARS,0.9997
4330,2012-05-25,USD,AUD,1.9021
4331,2012-05-25,USD,BRL,1.969
4332,2012-05-25,USD,CAD,1.5425
4333,2012-05-25,USD,CNY,8.278
4334,2012-05-25,USD,EUR,1.1688
4335,2012-05-25,USD,GBP,0.7019
4336,2012-05-25,USD,JPY,107.324
4337,2012-05-25,USD,MXN,9.66
4338,2012-05-25,USD,SAR,3.7511
4339,2012-05-25,USD,VEB,695.25
4340,2012-05-26,USD,ARS,0.9996
4341,2012-05-26,USD,AUD,1.8957
4342,2012-05-26,USD,BRL,1.97
4343,2012-05-26,USD,CAD,1.5491
4344,2012-05-26,USD,CNY,8.2775
4345,2012-05-26,USD,EUR,1.1547
4346,2012-05-26,USD,GBP,0.6985
4347,2012-05-26,USD,JPY,107.438
4348,2012-05-26,USD,MXN,9.628
4349,2012-05-26,USD,SAR,3.7513
4350,2012-05-26,USD,VEB,694.75
4351,2012-05-27,USD,ARS,0.9992
4352,2012-05-27,USD,AUD,1.9281
4353,2012-05-27,USD,BRL,1.953
4354,2012-05-27,USD,CAD,1.5425
4355,2012-05-27,USD,CNY,8.278
4356,2012-05-27,USD,EUR,1.1631
4357,2012-05-27,USD,GBP,0.7014
4358,2012-05-27,USD,JPY,108.0
4359,2012-05-27,USD,MXN,9.593
4360,2012-05-27,USD,SAR,3.7509
4361,2012-05-27,USD,VEB,694.75
4362,2012-05-28,USD,ARS,0.9992
4363,2012-05-28,USD,AUD,1.9263
4364,2012-05-28,USD,BRL,1.953
4365,2012-05-28,USD,CAD,1.5441
4366,2012-05-28,USD,CNY,8.278
4367,2012-05-28,USD,EUR,1.1623
4368,2012-05-28,USD,GBP,0.7005
4369,2012-05-28,USD,JPY,107.95
4370,2012-05-28,USD,MXN,9.593
4371,2012-05-28,USD,SAR,3.7509
4372,2012-05-28,USD,VEB,694.75
4373,2012-05-29,USD,ARS,0.9992
4374,2012-05-29,USD,AUD,1.9263
4375,2012-05-29,USD,BRL,1.953
4376,2012-05-29,USD,CAD,1.5443
4377,2012-05-29,USD,CNY,8.278
4378,2012-05-29,USD,EUR,1.1623
4379,2012-05-29,USD,GBP,0.701
4380,2012-05-29,USD,JPY,108.005
4381,2012-05-29,USD,MXN,9.593
4382,2012-05-29,USD,SAR,3.7509
4383,2012-05-29,USD,VEB,694.75
4384,2012-05-30,USD,ARS,0.9998
4385,2012-05-30,USD,AUD,1.9219
4386,2012-05-30,USD,BRL,1.951
4387,2012-05-30,USD,CAD,1.5448
4388,2012-05-30,USD,CNY,8.2775
4389,2012-05-30,USD,EUR,1.1634
4390,2012-05-30,USD,GBP,0.6956
4391,2012-05-30,USD,JPY,107.699
4392,2012-05-30,USD,MXN,9.5199
4393,2012-05-30,USD,SAR,3.7507
4394,2012-05-30,USD,VEB,695.55
4395,2012-05-31,USD,ARS,0.9998
4396,2012-05-31,USD,AUD,1.9263
4397,2012-05-31,USD,BRL,1.953
4398,2012-05-31,USD,CAD,1.5465
4399,2012-05-31,USD,CNY,8.2781
4400,2012-05-31,USD,EUR,1.1657
4401,2012-05-31,USD,GBP,0.6989
4402,2012-05-31,USD,JPY,108.179
4403,2012-05-31,USD,MXN,9.5105
4404,2012-05-31,USD,SAR,3.7509
4405,2012-05-31,USD,VEB,695.7599
4406,2012-06-01,USD,ARS,0.9998
4407,2012-06-01,USD,AUD,1.923
4408,2012-06-01,USD,BRL,1.945
4409,2012-06-01,USD,CAD,1.5543
4410,2012-06-01,USD,CNY,8.2775
4411,2012-06-01,USD,EUR,1.1665
4412,2012-06-01,USD,GBP,0.7006
4413,2012-06-01,USD,JPY,108.941
4414,2012-06-01,USD,MXN,9.4412
4415,2012-06-01,USD,SAR,3.7509
4416,2012-06-01,USD,VEB,695.7599
4417,2012-06-02,USD,ARS,0.9998
4418,2012-06-02,USD,AUD,1.9224
4419,2012-06-02,USD,BRL,1.952
4420,2012-06-02,USD,CAD,1.5567
4421,2012-06-02,USD,CNY,8.2781
4422,2012-06-02,USD,EUR,1.1736
4423,2012-06-02,USD,GBP,0.7025
4424,2012-06-02,USD,JPY,109.049
4425,2012-06-02,USD,MXN,9.4953
4426,2012-06-02,USD,SAR,3.7509
4427,2012-06-02,USD,VEB,695.5
4428,2012-06-03,USD,ARS,0.9995
4429,2012-06-03,USD,AUD,1.9277
4430,2012-06-03,USD,BRL,1.967
4431,2012-06-03,USD,CAD,1.5585
4432,2012-06-03,USD,CNY,8.2776
4433,2012-06-03,USD,EUR,1.1803
4434,2012-06-03,USD,GBP,0.7023
4435,2012-06-03,USD,JPY,108.892
4436,2012-06-03,USD,MXN,9.4789
4437,2012-06-03,USD,SAR,3.7509
4438,2012-06-03,USD,VEB,696.0
4439,2012-06-04,USD,ARS,0.9995
4440,2012-06-04,USD,AUD,1.9282
4441,2012-06-04,USD,BRL,1.969
4442,2012-06-04,USD,CAD,1.5569
4443,2012-06-04,USD,CNY,8.2776
4444,2012-06-04,USD,EUR,1.1803
4445,2012-06-04,USD,GBP,0.7032
4446,2012-06-04,USD,JPY,108.9
4447,2012-06-04,USD,MXN,9.4789
4448,2012-06-04,USD,SAR,3.7509
4449,2012-06-04,USD,VEB,696.0
4450,2012-06-05,USD,ARS,0.9995
4451,2012-06-05,USD,AUD,1.9198
4452,2012-06-05,USD,BRL,1.969
4453,2012-06-05,USD,CAD,1.5577
4454,2012-06-05,USD,CNY,8.2776
4455,2012-06-05,USD,EUR,1.1803
