SalesOrderID,RevisionNumber,OrderDate,DueDate,ShipDate,Status,OnlineOrderFlag,PurchaseOrderNumber,CustomerID,SalesPersonID,TerritoryID,BillToAddressID,ShipToAddressID,ShipMethodID,CurrencyRateID,SubTotal,TaxAmt,Freight,TotalDue
51962,8,2013-07-01,2013-07-13,2013-07-08,5,True,,16491,,6,27298,27298,1,8754.0,751.34,60.1072,18.7835,830.2307
51963,8,2013-07-01,2013-07-13,2013-07-08,5,True,,24063,,7,23670,23670,1,,2433.04,194.6432,60.826,2688.5092
51964,8,2013-07-01,2013-07-13,2013-07-08,5,True,,18309,,9,14780,14780,1,8752.0,2512.32,200.9856,62.808,2776.1136
51965,8,2013-07-02,2013-07-14,2013-07-09,5,True,,18250,,9,13049,13049,1,8763.0,2479.94,198.3952,61.9985,2740.3337
51966,8,2013-07-02,2013-07-14,2013-07-09,5,True,,13540,,8,24395,24395,1,,2400.93,192.0744,60.0233,2653.0277
51967,8,2013-07-02,2013-07-14,2013-07-09,5,True,,12807,,8,13468,13468,1,,2413.45,193.076,60.3363,2666.8623
51968,8,2013-07-02,2013-07-14,2013-07-09,5,True,,13171,,4,17739,17739,1,,120.0,9.6,3.0,132.6
51969,8,2013-07-02,2013-07-14,2013-07-09,5,True,,14052,,9,27405,27405,1,8763.0,27.28,2.1824,0.682,30.1444
51970,8,2013-07-02,2013-07-14,2013-07-09,5,True,,17305,,9,15893,15893,1,8763.0,196.97,15.7576,4.9243,217.6519
51971,8,2013-07-02,2013-07-14,2013-07-09,5,True,,16609,,9,28113,28113,1,8763.0,84.95,6.796,2.1238,93.8698
51972,8,2013-07-02,2013-07-14,2013-07-09,5,True,,21176,,9,18576,18576,1,8763.0,35.0,2.8,0.875,38.675
51973,8,2013-07-02,2013-07-14,2013-07-09,5,True,,22846,,9,27430,27430,1,8763.0,74.98,5.9984,1.8745,82.8529
51974,8,2013-07-02,2013-07-14,2013-07-09,5,True,,15136,,9,20917,20917,1,8763.0,34.99,2.7992,0.8748,38.664
51975,8,2013-07-02,2013-07-14,2013-07-09,5,True,,11763,,9,20842,20842,1,8763.0,24.49,1.9592,0.6123,27.0615
51976,8,2013-07-02,2013-07-14,2013-07-09,5,True,,17074,,9,20263,20263,1,8763.0,58.98,4.7184,1.4745,65.1729
51977,8,2013-07-02,2013-07-14,2013-07-09,5,True,,18191,,9,29056,29056,1,8763.0,8.99,0.7192,0.2248,9.934
51978,8,2013-07-02,2013-07-14,2013-07-09,5,True,,19969,,9,14460,14460,1,8763.0,67.97,5.4376,1.6993,75.1069
51979,8,2013-07-02,2013-07-14,2013-07-09,5,True,,19477,,10,23950,23950,1,8768.0,2533.33,202.6664,63.3333,2799.3297
51980,8,2013-07-02,2013-07-14,2013-07-09,5,True,,11502,,6,23501,23501,1,8765.0,53.99,4.3192,1.3498,59.659
51981,8,2013-07-02,2013-07-14,2013-07-09,5,True,,11673,,1,26843,26843,1,,53.99,4.3192,1.3498,59.659
51982,8,2013-07-02,2013-07-14,2013-07-09,5,True,,28274,,1,27456,27456,1,,4.99,0.3992,0.1248,5.514
51983,8,2013-07-02,2013-07-14,2013-07-09,5,True,,11641,,6,15422,15422,1,8765.0,21.49,1.7192,0.5373,23.7465
51984,8,2013-07-02,2013-07-14,2013-07-09,5,True,,18329,,6,24248,24248,1,8765.0,23.78,1.9024,0.5945,26.2769
51985,8,2013-07-02,2013-07-14,2013-07-09,5,True,,27066,,4,24171,24171,1,,33.98,2.7184,0.8495,37.5479
51986,8,2013-07-02,2013-07-14,2013-07-09,5,True,,15478,,6,16636,16636,1,8765.0,38.88,3.1104,0.972,42.9624
51987,8,2013-07-02,2013-07-14,2013-07-09,5,True,,16097,,6,12489,12489,1,8765.0,9.99,0.7992,0.2498,11.039
51988,8,2013-07-02,2013-07-14,2013-07-09,5,True,,13491,,6,11723,11723,1,8765.0,14.98,1.1984,0.3745,16.5529
51989,8,2013-07-02,2013-07-14,2013-07-09,5,True,,21918,,4,18761,18761,1,,68.97,5.5176,1.7243,76.2119
51990,8,2013-07-02,2013-07-14,2013-07-09,5,True,,12165,,6,14588,14588,1,8765.0,159.47,12.7576,3.9868,176.2144
51991,8,2013-07-02,2013-07-14,2013-07-09,5,True,,11212,,6,18754,18754,1,8765.0,119.98,9.5984,2.9995,132.5779
51992,8,2013-07-02,2013-07-14,2013-07-09,5,True,,18987,,1,25740,25740,1,,119.98,9.5984,2.9995,132.5779
51993,8,2013-07-02,2013-07-14,2013-07-09,5,True,,27502,,6,27603,27603,1,8765.0,69.99,5.5992,1.7498,77.339
51994,8,2013-07-02,2013-07-14,2013-07-09,5,True,,16334,,1,11716,11716,1,,84.92,6.7936,2.123,93.8366
51995,8,2013-07-02,2013-07-14,2013-07-09,5,True,,16227,,4,25669,25669,1,,80.96,6.4768,2.024,89.4608
51996,8,2013-07-02,2013-07-14,2013-07-09,5,True,,14245,,1,16500,16500,1,,56.97,4.5576,1.4243,62.9519
51997,8,2013-07-02,2013-07-14,2013-07-09,5,True,,18174,,7,24161,24161,1,,7.28,0.5824,0.182,8.0444
51998,8,2013-07-02,2013-07-14,2013-07-09,5,True,,17882,,10,18253,18253,1,8768.0,32.27,2.5816,0.8068,35.6584
51999,8,2013-07-02,2013-07-14,2013-07-09,5,True,,25799,,10,17445,17445,1,8768.0,13.98,1.1184,0.3495,15.4479
52000,8,2013-07-02,2013-07-14,2013-07-09,5,True,,27942,,7,15921,15921,1,,29.48,2.3584,0.737,32.5754
52001,8,2013-07-02,2013-07-14,2013-07-09,5,True,,13574,,8,24448,24448,1,,39.98,3.1984,0.9995,44.1779
52002,8,2013-07-02,2013-07-14,2013-07-09,5,True,,11632,,6,11826,11826,1,8765.0,76.95,6.156,1.9238,85.0298
52003,8,2013-07-02,2013-07-14,2013-07-09,5,True,,15507,,6,18778,18778,1,8765.0,159.99,12.7992,3.9998,176.789
52004,8,2013-07-02,2013-07-14,2013-07-09,5,True,,15562,,1,29696,29696,1,,564.98,45.1984,14.1245,624.3029
52005,8,2013-07-02,2013-07-14,2013-07-09,5,True,,21652,,6,29453,29453,1,8765.0,596.96,47.7568,14.924,659.6408
52006,8,2013-07-02,2013-07-14,2013-07-09,5,True,,20204,,4,24095,24095,1,,2475.95,198.076,61.8988,2735.9248
52007,8,2013-07-02,2013-07-14,2013-07-09,5,True,,13883,,4,15978,15978,1,,839.48,67.1584,20.987,927.6254
52008,8,2013-07-02,2013-07-14,2013-07-09,5,True,,11818,,4,27668,27668,1,,2375.95,190.076,59.3988,2625.4248
52009,8,2013-07-02,2013-07-14,2013-07-09,5,True,,11830,,4,21225,21225,1,,2351.96,188.1568,58.799,2598.9158
52010,8,2013-07-02,2013-07-14,2013-07-09,5,True,,11323,,4,15240,15240,1,,2496.27,199.7016,62.4068,2758.3784
52011,8,2013-07-02,2013-07-14,2013-07-09,5,True,,12053,,4,12509,12509,1,,2394.97,191.5976,59.8743,2646.4419
52012,8,2013-07-02,2013-07-14,2013-07-09,5,True,,14150,,10,24815,24815,1,8768.0,777.34,62.1872,19.4335,858.9607
52013,8,2013-07-02,2013-07-14,2013-07-09,5,True,,13260,,8,15402,15402,1,,751.34,60.1072,18.7835,830.2307
52014,8,2013-07-02,2013-07-14,2013-07-09,5,True,,16664,,9,18948,18948,1,8763.0,799.48,63.9584,19.987,883.4254
52015,8,2013-07-02,2013-07-14,2013-07-09,5,True,,22282,,1,15444,15444,1,,574.98,45.9984,14.3745,635.3529
52016,8,2013-07-02,2013-07-14,2013-07-09,5,True,,19403,,4,29764,29764,1,,1155.48,92.4384,28.887,1276.8054
52017,8,2013-07-02,2013-07-14,2013-07-09,5,True,,12131,,7,24044,24044,1,,2420.34,193.6272,60.5085,2674.4757
52018,8,2013-07-02,2013-07-14,2013-07-09,5,True,,18470,,9,20156,20156,1,8763.0,2443.35,195.468,61.0838,2699.9018
52019,8,2013-07-03,2013-07-15,2013-07-10,5,True,,23411,,9,12851,12851,1,8774.0,1134.47,90.7576,28.3618,1253.5894
52020,8,2013-07-03,2013-07-15,2013-07-10,5,True,,11344,,10,14467,14467,1,8779.0,2297.28,183.7824,57.432,2538.4944
52021,8,2013-07-03,2013-07-15,2013-07-10,5,True,,12806,,8,14636,14636,1,,2366.96,189.3568,59.174,2615.4908
52022,8,2013-07-03,2013-07-15,2013-07-10,5,True,,11488,,10,17082,17082,1,8779.0,2322.28,185.7824,58.057,2566.1194
52023,8,2013-07-03,2013-07-15,2013-07-10,5,True,,11500,,6,21707,21707,1,8776.0,34.99,2.7992,0.8748,38.664
52024,8,2013-07-03,2013-07-15,2013-07-10,5,True,,19087,,9,11508,11508,1,8774.0,36.96,2.9568,0.924,40.8408
52025,8,2013-07-03,2013-07-15,2013-07-10,5,True,,18293,,9,15289,15289,1,8774.0,71.95,5.756,1.7988,79.5048
52026,8,2013-07-03,2013-07-15,2013-07-10,5,True,,29287,,9,14045,14045,1,8774.0,4.99,0.3992,0.1248,5.514
52027,8,2013-07-03,2013-07-15,2013-07-10,5,True,,27981,,9,14870,14870,1,8774.0,39.98,3.1984,0.9995,44.1779
52028,8,2013-07-03,2013-07-15,2013-07-10,5,True,,26132,,9,17703,17703,1,8774.0,39.98,3.1984,0.9995,44.1779
52029,8,2013-07-03,2013-07-15,2013-07-10,5,True,,24494,,9,21873,21873,1,8774.0,9.99,0.7992,0.2498,11.039
52030,8,2013-07-03,2013-07-15,2013-07-10,5,True,,11125,,9,26906,26906,1,8774.0,7.95,0.636,0.1988,8.7848
52031,8,2013-07-03,2013-07-15,2013-07-10,5,True,,19088,,9,21928,21928,1,8774.0,2.29,0.1832,0.0573,2.5305
52032,8,2013-07-03,2013-07-15,2013-07-10,5,True,,16406,,10,22016,22016,1,8779.0,928.49,74.2792,23.2123,1025.9815
52033,8,2013-07-03,2013-07-15,2013-07-10,5,True,,16427,,10,24215,24215,1,8779.0,793.46,63.4768,19.8365,876.7733
52034,8,2013-07-03,2013-07-15,2013-07-10,5,True,,14091,,6,26844,26844,1,8776.0,53.99,4.3192,1.3498,59.659
52035,8,2013-07-03,2013-07-15,2013-07-10,5,True,,11300,,6,22168,22168,1,8776.0,41.59,3.3272,1.0398,45.957
52036,8,2013-07-03,2013-07-15,2013-07-10,5,True,,25337,,1,28246,28246,1,,29.98,2.3984,0.7495,33.1279
52037,8,2013-07-03,2013-07-15,2013-07-10,5,True,,26199,,4,27928,27928,1,,24.99,1.9992,0.6248,27.614
52038,8,2013-07-03,2013-07-15,2013-07-10,5,True,,23466,,1,20595,20595,1,,29.99,2.3992,0.7498,33.139
52039,8,2013-07-03,2013-07-15,2013-07-10,5,True,,21762,,1,19537,19537,1,,78.96,6.3168,1.974,87.2508
52040,8,2013-07-03,2013-07-15,2013-07-10,5,True,,16848,,6,21169,21169,1,8776.0,94.48,7.5584,2.362,104.4004
52041,8,2013-07-03,2013-07-15,2013-07-10,5,True,,15413,,6,29140,29140,1,8776.0,123.98,9.9184,3.0995,136.9979
52042,8,2013-07-03,2013-07-15,2013-07-10,5,True,,23559,,6,16275,16275,1,8776.0,64.47,5.1576,1.6118,71.2394
52043,8,2013-07-03,2013-07-15,2013-07-10,5,True,,16384,,4,18164,18164,1,,7.28,0.5824,0.182,8.0444
52044,8,2013-07-03,2013-07-15,2013-07-10,5,True,,17276,,1,14926,14926,1,,67.97,5.4376,1.6993,75.1069
52045,8,2013-07-03,2013-07-15,2013-07-10,5,True,,15476,,4,29298,29298,1,,7.28,0.5824,0.182,8.0444
52046,8,2013-07-03,2013-07-15,2013-07-10,5,True,,20130,,6,25436,25436,1,8776.0,4.99,0.3992,0.1248,5.514
52047,8,2013-07-03,2013-07-15,2013-07-10,5,True,,20492,,6,21407,21407,1,8776.0,71.97,5.7576,1.7993,79.5269
52048,8,2013-07-03,2013-07-15,2013-07-10,5,True,,19781,,6,21836,21836,1,8776.0,7.28,0.5824,0.182,8.0444
52049,8,2013-07-03,2013-07-15,2013-07-10,5,True,,13818,,7,21303,21303,1,,39.99,3.1992,0.9998,44.189
52050,8,2013-07-03,2013-07-15,2013-07-10,5,True,,21861,,7,19604,19604,1,,39.98,3.1984,0.9995,44.1779
52051,8,2013-07-03,2013-07-15,2013-07-10,5,True,,20142,,7,12483,12483,1,,3.99,0.3192,0.0998,4.409
52052,8,2013-07-03,2013-07-15,2013-07-10,5,True,,25801,,10,22582,22582,1,8779.0,4.99,0.3992,0.1248,5.514
52053,8,2013-07-03,2013-07-15,2013-07-10,5,True,,11723,,6,14672,14672,1,8776.0,39.99,3.1992,0.9998,44.189
52054,8,2013-07-03,2013-07-15,2013-07-10,5,True,,11207,,1,17565,17565,1,,74.98,5.9984,1.8745,82.8529
52055,8,2013-07-03,2013-07-15,2013-07-10,5,True,,13234,,1,26372,26372,1,,36.96,2.9568,0.924,40.8408
52056,8,2013-07-03,2013-07-15,2013-07-10,5,True,,18960,,4,13637,13637,1,,618.98,49.5184,15.4745,683.9729
52057,8,2013-07-03,2013-07-15,2013-07-10,5,True,,12060,,6,27977,27977,1,8776.0,2418.48,193.4784,60.462,2672.4204
52058,8,2013-07-03,2013-07-15,2013-07-10,5,True,,11325,,1,14922,14922,1,,2465.93,197.2744,61.6483,2724.8527
52059,8,2013-07-03,2013-07-15,2013-07-10,5,True,,25749,,7,16826,16826,1,,742.35,59.388,18.5588,820.2968
52060,8,2013-07-03,2013-07-15,2013-07-10,5,True,,18699,,9,22691,22691,1,8774.0,1729.97,138.3976,43.2493,1911.6169
52061,8,2013-07-03,2013-07-15,2013-07-10,5,True,,20158,,9,22768,22768,1,8774.0,574.98,45.9984,14.3745,635.3529
52062,8,2013-07-03,2013-07-15,2013-07-10,5,True,,25146,,1,22333,22333,1,,1223.84,97.9072,30.596,1352.3432
52063,8,2013-07-03,2013-07-15,2013-07-10,5,True,,19532,,4,20866,20866,1,,1205.47,96.4376,30.1368,1332.0444
52064,8,2013-07-03,2013-07-15,2013-07-10,5,True,,17976,,8,15249,15249,1,,1264.84,101.1872,31.621,1397.6482
52065,8,2013-07-04,2013-07-16,2013-07-11,5,True,,23311,,9,28091,28091,1,8785.0,1155.48,92.4384,28.887,1276.8054
52066,8,2013-07-04,2013-07-16,2013-07-11,5,True,,12533,,1,14481,14481,1,,72.96,5.8368,1.824,80.6208
52067,8,2013-07-04,2013-07-16,2013-07-11,5,True,,12197,,4,26033,26033,1,,7.95,0.636,0.1988,8.7848
52068,8,2013-07-04,2013-07-16,2013-07-11,5,True,,13635,,9,13162,13162,1,8785.0,32.27,2.5816,0.8068,35.6584
52069,8,2013-07-04,2013-07-16,2013-07-11,5,True,,20453,,9,12948,12948,1,8785.0,21.49,1.7192,0.5373,23.7465
52070,8,2013-07-04,2013-07-16,2013-07-11,5,True,,20237,,9,15112,15112,1,8785.0,21.49,1.7192,0.5373,23.7465
52071,8,2013-07-04,2013-07-16,2013-07-11,5,True,,21366,,9,11891,11891,1,8785.0,39.98,3.1984,0.9995,44.1779
52072,8,2013-07-04,2013-07-16,2013-07-11,5,True,,11113,,9,23662,23662,1,8785.0,49.97,3.9976,1.2493,55.2169
52073,8,2013-07-04,2013-07-16,2013-07-11,5,True,,12247,,9,27943,27943,1,8785.0,49.99,3.9992,1.2498,55.239
52074,8,2013-07-04,2013-07-16,2013-07-11,5,True,,11211,,6,21619,21619,1,8787.0,64.47,5.1576,1.6118,71.2394
52075,8,2013-07-04,2013-07-16,2013-07-11,5,True,,27624,,4,14646,14646,1,,28.99,2.3192,0.7248,32.034
52076,8,2013-07-04,2013-07-16,2013-07-11,5,True,,28226,,1,23630,23630,1,,60.47,4.8376,1.5118,66.8194
52077,8,2013-07-04,2013-07-16,2013-07-11,5,True,,24652,,1,14141,14141,1,,91.58,7.3264,2.2895,101.1959
52078,8,2013-07-04,2013-07-16,2013-07-11,5,True,,25439,,4,27406,27406,1,,71.58,5.7264,1.7895,79.0959
52079,8,2013-07-04,2013-07-16,2013-07-11,5,True,,24486,,4,21904,21904,1,,36.59,2.9272,0.9148,40.432
52080,8,2013-07-04,2013-07-16,2013-07-11,5,True,,23690,,4,23659,23659,1,,38.98,3.1184,0.9745,43.0729
52081,8,2013-07-04,2013-07-16,2013-07-11,5,True,,25045,,1,16843,16843,1,,38.88,3.1104,0.972,42.9624
52082,8,2013-07-04,2013-07-16,2013-07-11,5,True,,23831,,1,21399,21399,1,,69.97,5.5976,1.7493,77.3169
52083,8,2013-07-04,2013-07-16,2013-07-11,5,True,,11300,,6,22168,22168,1,8787.0,32.28,2.5824,0.807,35.6694
52084,8,2013-07-04,2013-07-16,2013-07-11,5,True,,14446,,6,13567,13567,1,8787.0,14.98,1.1984,0.3745,16.5529
52085,8,2013-07-04,2013-07-16,2013-07-11,5,True,,14561,,6,14046,14046,1,8787.0,49.97,3.9976,1.2493,55.2169
52086,8,2013-07-04,2013-07-16,2013-07-11,5,True,,20681,,4,23762,23762,1,,9.99,0.7992,0.2498,11.039
52087,8,2013-07-04,2013-07-16,2013-07-11,5,True,,19713,,1,29753,29753,1,,78.98,6.3184,1.9745,87.2729
52088,8,2013-07-04,2013-07-16,2013-07-11,5,True,,13860,,6,28424,28424,1,8787.0,14.98,1.1984,0.3745,16.5529
52089,8,2013-07-04,2013-07-16,2013-07-11,5,True,,18935,,4,28950,28950,1,,69.99,5.5992,1.7498,77.339
52090,8,2013-07-04,2013-07-16,2013-07-11,5,True,,18889,,1,17837,17837,1,,78.98,6.3184,1.9745,87.2729
52091,8,2013-07-04,2013-07-16,2013-07-11,5,True,,15157,,6,25369,25369,1,8787.0,123.98,9.9184,3.0995,136.9979
52092,8,2013-07-04,2013-07-16,2013-07-11,5,True,,27415,,6,21910,21910,1,8787.0,69.99,5.5992,1.7498,77.339
52093,8,2013-07-04,2013-07-16,2013-07-11,5,True,,17685,,1,27750,27750,1,,4.99,0.3992,0.1248,5.514
52094,8,2013-07-04,2013-07-16,2013-07-11,5,True,,15861,,4,16795,16795,1,,7.28,0.5824,0.182,8.0444
52095,8,2013-07-04,2013-07-16,2013-07-11,5,True,,13872,,1,29292,29292,1,,180.98,14.4784,4.5245,199.9829
52096,8,2013-07-04,2013-07-16,2013-07-11,5,True,,20050,,7,12181,12181,1,,58.98,4.7184,1.4745,65.1729
52097,8,2013-07-04,2013-07-16,2013-07-11,5,True,,15617,,7,21302,21302,1,,59.91,4.7928,1.4978,66.2006
52098,8,2013-07-04,2013-07-16,2013-07-11,5,True,,28908,,10,16513,16513,1,8790.0,33.43,2.6744,0.8358,36.9402
52099,8,2013-07-04,2013-07-16,2013-07-11,5,True,,15681,,10,28669,28669,1,8790.0,33.98,2.7184,0.8495,37.5479
52100,8,2013-07-04,2013-07-16,2013-07-11,5,True,,27184,,8,29146,29146,1,,89.97,7.1976,2.2493,99.4169
52101,8,2013-07-04,2013-07-16,2013-07-11,5,True,,16964,,6,22347,22347,1,8787.0,21.98,1.7584,0.5495,24.2879
52102,8,2013-07-04,2013-07-16,2013-07-11,5,True,,12724,,8,15689,15689,1,,14.98,1.1984,0.3745,16.5529
52103,8,2013-07-04,2013-07-16,2013-07-11,5,True,,21618,,6,25499,25499,1,8787.0,561.97,44.9576,14.0493,620.9769
52104,8,2013-07-04,2013-07-16,2013-07-11,5,True,,11327,,4,21499,21499,1,,2337.27,186.9816,58.4318,2582.6834
52105,8,2013-07-04,2013-07-16,2013-07-11,5,True,,11522,,1,15797,15797,1,,2309.97,184.7976,57.7493,2552.5169
52106,8,2013-07-04,2013-07-16,2013-07-11,5,True,,24660,,4,12694,12694,1,,2419.06,193.5248,60.4765,2673.0613
52107,8,2013-07-05,2013-07-17,2013-07-12,5,True,,18272,,9,14955,14955,1,8796.0,2478.34,198.2672,61.9585,2738.5657
52108,8,2013-07-05,2013-07-17,2013-07-12,5,True,,11394,,10,29302,29302,1,8801.0,2342.92,187.4336,58.573,2588.9266
52109,8,2013-07-05,2013-07-17,2013-07-12,5,True,,11416,,7,25445,25445,1,,2329.98,186.3984,58.2495,2574.6279
52110,8,2013-07-05,2013-07-17,2013-07-12,5,True,,12742,,8,21463,21463,1,,2394.97,191.5976,59.8743,2646.4419
52111,8,2013-07-05,2013-07-17,2013-07-12,5,True,,11547,,7,16335,16335,1,,2329.98,186.3984,58.2495,2574.6279
52112,8,2013-07-05,2013-07-17,2013-07-12,5,True,,11496,,10,28142,28142,1,8801.0,2398.95,191.916,59.9738,2650.8398
52113,8,2013-07-05,2013-07-17,2013-07-12,5,True,,11277,,6,13890,13890,1,8798.0,34.99,2.7992,0.8748,38.664
52114,8,2013-07-05,2013-07-17,2013-07-12,5,True,,15592,,9,15271,15271,1,8796.0,24.99,1.9992,0.6248,27.614
52115,8,2013-07-05,2013-07-17,2013-07-12,5,True,,21883,,9,28750,28750,1,8796.0,42.28,3.3824,1.057,46.7194
52116,8,2013-07-05,2013-07-17,2013-07-12,5,True,,27968,,9,22359,22359,1,8796.0,39.98,3.1984,0.9995,44.1779
52117,8,2013-07-05,2013-07-17,2013-07-12,5,True,,22028,,9,13722,13722,1,8796.0,69.99,5.5992,1.7498,77.339
52118,8,2013-07-05,2013-07-17,2013-07-12,5,True,,25923,,9,24662,24662,1,8796.0,6.28,0.5024,0.157,6.9394
52119,8,2013-07-05,2013-07-17,2013-07-12,5,True,,13138,,9,24271,24271,1,8796.0,3.99,0.3192,0.0998,4.409
52120,8,2013-07-05,2013-07-17,2013-07-12,5,True,,22693,,7,14679,14679,1,,1754.98,140.3984,43.8745,1939.2529
52121,8,2013-07-05,2013-07-17,2013-07-12,5,True,,24093,,10,14925,14925,1,8801.0,2466.32,197.3056,61.658,2725.2836
52122,8,2013-07-05,2013-07-17,2013-07-12,5,True,,11700,,4,23827,23827,1,,62.98,5.0384,1.5745,69.5929
52123,8,2013-07-05,2013-07-17,2013-07-12,5,True,,12176,,1,23092,23092,1,,120.0,9.6,3.0,132.6
52124,8,2013-07-05,2013-07-17,2013-07-12,5,True,,27040,,2,12777,12777,1,,7.28,0.5824,0.182,8.0444
52125,8,2013-07-05,2013-07-17,2013-07-12,5,True,,11738,,6,14945,14945,1,8798.0,49.48,3.9584,1.237,54.6754
52126,8,2013-07-05,2013-07-17,2013-07-12,5,True,,26489,,4,24847,24847,1,,24.99,1.9992,0.6248,27.614
52127,8,2013-07-05,2013-07-17,2013-07-12,5,True,,11176,,6,25073,25073,1,8798.0,71.58,5.7264,1.7895,79.0959
52128,8,2013-07-05,2013-07-17,2013-07-12,5,True,,26195,,4,29234,29234,1,,27.28,2.1824,0.682,30.1444
52129,8,2013-07-05,2013-07-17,2013-07-12,5,True,,17027,,6,20787,20787,1,8798.0,51.96,4.1568,1.299,57.4158
52130,8,2013-07-05,2013-07-17,2013-07-12,5,True,,22338,,4,14749,14749,1,,68.97,5.5176,1.7243,76.2119
52131,8,2013-07-05,2013-07-17,2013-07-12,5,True,,18775,,1,17789,17789,1,,69.99,5.5992,1.7498,77.339
52132,8,2013-07-05,2013-07-17,2013-07-12,5,True,,18664,,1,15182,15182,1,,13.98,1.1184,0.3495,15.4479
52133,8,2013-07-05,2013-07-17,2013-07-12,5,True,,16953,,4,17720,17720,1,,13.98,1.1184,0.3495,15.4479
52134,8,2013-07-05,2013-07-17,2013-07-12,5,True,,16511,,10,20078,20078,1,8801.0,39.98,3.1984,0.9995,44.1779
52135,8,2013-07-05,2013-07-17,2013-07-12,5,True,,15820,,1,23983,23983,1,,71.97,5.7576,1.7993,79.5269
52136,8,2013-07-05,2013-07-17,2013-07-12,5,True,,13510,,7,22648,22648,1,,94.48,7.5584,2.362,104.4004
52137,8,2013-07-05,2013-07-17,2013-07-12,5,True,,21120,,8,22295,22295,1,,48.97,3.9176,1.2243,54.1119
52138,8,2013-07-05,2013-07-17,2013-07-12,5,True,,27331,,10,29462,29462,1,8801.0,3.99,0.3192,0.0998,4.409
52139,8,2013-07-05,2013-07-17,2013-07-12,5,True,,21840,,10,26704,26704,1,8801.0,31.27,2.5016,0.7818,34.5534
52140,8,2013-07-05,2013-07-17,2013-07-12,5,True,,26852,,8,26521,26521,1,,114.46,9.1568,2.8615,126.4783
52141,8,2013-07-05,2013-07-17,2013-07-12,5,True,,26989,,8,25275,25275,1,,25.48,2.0384,0.637,28.1554
52142,8,2013-07-05,2013-07-17,2013-07-12,5,True,,19346,,10,13664,13664,1,8801.0,21.49,1.7192,0.5373,23.7465
52143,8,2013-07-05,2013-07-17,2013-07-12,5,True,,13663,,8,13399,13399,1,,15.23,1.2184,0.3808,16.8292
52144,8,2013-07-05,2013-07-17,2013-07-12,5,True,,11868,,6,12519,12519,1,8798.0,61.97,4.9576,1.5493,68.4769
52145,8,2013-07-05,2013-07-17,2013-07-12,5,True,,12708,,4,12731,12731,1,,74.98,5.9984,1.8745,82.8529
52146,8,2013-07-05,2013-07-17,2013-07-12,5,True,,12089,,6,23786,23786,1,8798.0,2316.97,185.3576,57.9243,2560.2519
52147,8,2013-07-05,2013-07-17,2013-07-12,5,True,,11302,,1,22243,22243,1,,2359.92,188.7936,58.998,2607.7116
52148,8,2013-07-05,2013-07-17,2013-07-12,5,True,,22950,,9,29013,29013,1,8796.0,1735.98,138.8784,43.3995,1918.2579
52149,8,2013-07-05,2013-07-17,2013-07-12,5,True,,28720,,9,26880,26880,1,8796.0,2419.06,193.5248,60.4765,2673.0613
52150,8,2013-07-05,2013-07-17,2013-07-12,5,True,,22276,,4,17281,17281,1,,599.47,47.9576,14.9868,662.4144
52151,8,2013-07-05,2013-07-17,2013-07-12,5,True,,27800,,10,16678,16678,1,8801.0,1120.49,89.6392,28.0123,1238.1415
52152,8,2013-07-05,2013-07-17,2013-07-12,5,True,,23224,,10,25788,25788,1,8801.0,1183.47,94.6776,29.5868,1307.7344
52153,8,2013-07-06,2013-07-18,2013-07-13,5,True,,13521,,9,26748,26748,1,8807.0,2443.35,195.468,61.0838,2699.9018
52154,8,2013-07-06,2013-07-18,2013-07-13,5,True,,18251,,9,24689,24689,1,8807.0,2457.33,196.5864,61.4333,2715.3497
52155,8,2013-07-06,2013-07-18,2013-07-13,5,True,,18254,,9,27498,27498,1,8807.0,2443.35,195.468,61.0838,2699.9018
52156,8,2013-07-06,2013-07-18,2013-07-13,5,True,,16703,,9,25353,25353,1,8807.0,2512.32,200.9856,62.808,2776.1136
52157,8,2013-07-06,2013-07-18,2013-07-13,5,True,,24609,,9,20497,20497,1,8807.0,1120.49,89.6392,28.0123,1238.1415
52158,8,2013-07-06,2013-07-18,2013-07-13,5,True,,24613,,9,27713,27713,1,8807.0,1147.77,91.8216,28.6943,1268.2859
52159,8,2013-07-06,2013-07-18,2013-07-13,5,True,,11996,,9,28071,28071,1,8807.0,1291.77,103.3416,32.2943,1427.4059
52160,8,2013-07-06,2013-07-18,2013-07-13,5,True,,11422,,10,11572,11572,1,8812.0,2334.98,186.7984,58.3745,2580.1529
52161,8,2013-07-06,2013-07-18,2013-07-13,5,True,,11381,,10,19661,19661,1,8812.0,2341.97,187.3576,58.5493,2587.8769
52162,8,2013-07-06,2013-07-18,2013-07-13,5,True,,11380,,8,26219,26219,1,,2437.92,195.0336,60.948,2693.9016
52163,8,2013-07-06,2013-07-18,2013-07-13,5,True,,11978,,4,14375,14375,1,,34.99,2.7992,0.8748,38.664
52164,8,2013-07-06,2013-07-18,2013-07-13,5,True,,11119,,9,23665,23665,1,8807.0,35.23,2.8184,0.8808,38.9292
52165,8,2013-07-06,2013-07-18,2013-07-13,5,True,,16617,,9,13913,13913,1,8807.0,69.97,5.5976,1.7493,77.3169
52166,8,2013-07-06,2013-07-18,2013-07-13,5,True,,28533,,9,21672,21672,1,8807.0,4.99,0.3992,0.1248,5.514
52167,8,2013-07-06,2013-07-18,2013-07-13,5,True,,19499,,10,29505,29505,1,8812.0,2492.32,199.3856,62.308,2754.0136
